id,home_team_goal,away_team_goal,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,label
6937,2,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,25329,179891,71603,46708,467689,74169,210694,26333,230900,210692,18628,30742,41122,26216,31014,434265,277439,26351,46243,155623,33418,196805,1
6939,2,6,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,140951,210922,40721,57078,418137,26423,41216,166020,360166,14521,242958,40714,261313,303155,52265,41103,46755,248169,37756,169217,26221,157369,-1
6942,0,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,30900,210683,46892,184591,424918,140982,46653,154232,89476,159839,181197,26126,40657,162914,41121,26118,290022,303165,165583,33446,26199,154280,-1
6943,1,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,27659,109651,267365,80562,210111,190972,26160,352879,18925,49677,129391,25329,179891,192319,46708,467689,210694,26333,230900,74169,41194,210692,1
6944,1,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,115184,359188,30911,192770,24493,41332,39990,37549,239259,164684,27430,50065,210122,93485,26155,150869,210128,33128,40537,237631,210406,391064,1
6947,5,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,26168,122047,179393,26142,173427,297579,154230,41093,41238,40707,26144,156664,491167,26127,46338,11329,33114,37986,71602,179412,134221,41364,1
6948,2,1,1,2,4,6,8,3,5,7,3,5,7,1,1,3,5,7,9,3,4,6,8,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,3,7,7,7,7,11,30742,41122,33812,26216,31014,166917,155623,46243,196805,277439,166019,31047,490181,11323,34183,94033,26052,154233,143757,148830,474102,213319,1
6951,1,0,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,3,5,7,4,6,5,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,6,6,6,8,8,11,50065,210122,93485,26155,150869,40537,210128,237631,33128,210406,18734,30900,210683,424918,46892,184591,46653,154232,94321,140982,131991,181197,1
6953,2,1,1,2,4,6,8,5,4,6,5,4,6,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,3,6,7,7,9,11,11,1,3,3,3,7,7,7,7,7,10,10,33109,229855,26399,26138,25525,192920,355901,210142,199834,287245,46241,210682,16254,435214,195299,16493,41174,24385,21414,279879,169865,210184,1
6954,4,1,1,2,4,6,8,5,4,6,5,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,7,7,9,11,11,1,3,3,3,3,7,7,7,7,10,10,167035,473852,93488,210117,41360,182923,210119,26324,469852,169193,26344,30742,41122,31014,26216,317408,155623,46243,166917,166019,196805,277439,1
6955,2,1,1,2,4,6,8,3,5,7,4,6,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,6,8,8,11,1,3,3,3,3,7,7,7,7,10,10,25540,26107,35112,30563,183519,26291,32575,179410,426202,172615,31906,26168,122047,26142,179393,173427,297579,154230,41093,41238,26144,40707,1
6956,1,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,4,6,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,6,8,8,11,156664,40007,303139,46338,186805,71602,37986,103869,94008,134221,46884,140951,279461,57078,40721,210922,41216,26423,166020,111787,14521,196947,1
6957,1,2,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,25329,192319,71603,46708,467689,210694,26333,40558,74169,210692,18628,41097,26162,41198,26353,41092,94323,35499,179845,210404,46349,26374,-1
6958,1,4,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,7,7,9,11,11,31047,11323,97521,94033,26052,154233,143757,34183,148830,213319,26288,115184,359188,30911,30738,24493,39990,37549,214972,164684,27430,161420,-1
6959,0,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,140951,41315,40721,89475,418137,111787,41216,26423,14521,41240,196947,26168,122047,26119,179393,173427,292772,154230,36394,41093,297579,40707,-1
6961,2,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,26126,40657,162914,147351,26118,496285,290022,165583,33446,26199,154280,50065,210122,93485,26155,150869,210128,40725,40537,237631,210406,18734,1
6962,2,0,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,6,6,8,8,8,11,41097,41092,26236,26353,41198,46349,35499,210404,94323,179845,26374,46705,40044,26399,128456,229855,93466,210142,199834,192920,46241,41124,1
6963,1,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,30900,210683,46448,424918,26264,154232,46653,94321,140982,131991,181197,25329,179891,93343,74169,71603,210694,26333,40558,400962,18628,210692,1
6964,1,2,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,27659,40730,26564,80562,34304,26160,26852,26419,129391,49677,18925,11319,473858,151009,30457,444000,210390,352887,478393,102699,156556,231199,-1
6966,4,2,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,3,5,7,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,10,10,31293,210691,149962,38703,40740,31037,26112,254308,25496,95955,38098,167035,473852,40016,210117,41360,182923,26324,210119,469852,169193,26344,1
6967,1,0,1,2,4,8,6,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,40709,149031,41083,352994,210451,187669,26327,40685,40018,34417,24753,31047,11323,51509,97521,518538,39993,143757,474102,154233,490181,148830,1
6969,1,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,41301,41315,57078,199810,40721,166020,215411,418137,26423,14521,196947,109060,24493,30911,192770,108075,38336,466430,41332,354467,239259,413557,-1
6970,1,2,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,11319,41189,473858,151009,444000,478393,69541,352887,70074,210398,39139,26126,40657,162914,41121,26118,290022,303165,165583,33446,26199,154280,-1
6971,1,3,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,40714,258873,52265,303155,41103,46755,40840,169217,261313,26221,157369,41097,281207,26353,41198,26236,94323,35499,179845,210404,46349,26374,-1
6972,0,2,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,46705,229855,192920,26399,25525,93984,210142,355901,199834,46711,46241,30742,41122,26216,31014,93332,46243,166917,409003,155623,166019,196805,-1
6973,0,1,1,2,4,6,8,5,4,6,5,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,7,7,9,11,11,1,3,3,3,3,7,7,7,7,10,10,167035,26354,93488,210117,41360,182923,210119,26324,38802,26344,169193,41195,149031,26327,210451,352994,40018,186153,40685,481694,34417,24753,-1
6974,1,3,1,2,4,6,8,5,4,6,5,4,6,1,2,4,6,8,5,4,6,3,5,7,1,3,3,3,3,6,7,7,9,11,11,1,3,3,3,3,6,8,8,10,10,10,25540,26107,35112,30563,183519,32575,26291,179410,147958,31906,134232,27659,267365,26564,26357,210111,26160,190972,352879,129391,35724,215299,-1
6975,2,0,1,2,4,6,8,2,4,6,8,4,6,1,1,3,5,7,9,3,5,7,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,3,7,7,7,10,10,156664,303139,277412,46338,186805,94008,26114,103869,71602,134221,46884,210682,16493,16254,32574,195299,279879,188413,206795,21414,169865,210184,1
6976,2,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,25329,179891,93343,46708,467689,210694,26333,230900,74169,210692,18628,352860,251243,157288,150869,473853,210128,396912,501543,237631,210406,391064,1
6978,2,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,4,6,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,10,10,10,31047,143757,11323,51509,518538,474102,39993,154233,34183,148830,213319,30900,210683,46448,424918,26264,154232,46653,94321,140982,181197,245287,1
6979,3,1,1,3,4,7,1,3,5,7,9,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,210682,16254,32574,303360,195299,26326,41174,26406,16493,169865,210184,41301,41315,199810,57078,198593,41216,40721,418137,215411,14521,37466,1
6980,0,3,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,26126,40657,162914,41121,26118,303165,290022,165583,33446,26199,154280,25329,179891,93343,46708,192319,210694,26333,40558,74169,230900,210692,-1
6981,3,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,41097,281207,41198,26353,26236,94323,35499,46349,210404,145070,26374,31047,11323,51509,34183,518538,143757,474102,154233,39993,26364,213319,1
6982,1,3,1,2,4,6,8,5,2,8,4,6,5,1,2,4,6,8,5,4,6,3,5,7,1,3,3,3,3,6,7,7,9,9,11,1,3,3,3,3,6,8,8,10,10,10,30900,210683,424918,46448,26264,154232,46653,94321,14593,89476,159839,11319,41189,473858,30457,444000,210390,70074,352887,231199,39139,102699,-1
6983,4,0,1,2,4,6,8,5,2,8,4,6,5,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,6,7,7,9,9,11,1,3,3,3,3,6,7,7,9,11,11,26523,40730,26564,267365,210111,26852,352879,129391,215299,18925,35724,46705,40044,26138,26399,25525,93984,355901,210142,192920,46241,199834,1
6984,0,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,7,7,9,11,11,352860,210122,93485,150869,473853,210128,40725,40537,237631,210406,18734,167035,303358,93488,210117,41360,182923,38802,26324,182925,26344,169193,-1
6986,1,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,31293,210691,38703,149962,40740,31037,26112,254308,40060,95955,38098,156664,40007,277412,46338,186805,71602,94008,103869,41364,46884,134221,1
6987,1,4,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,7,7,9,11,11,40709,149031,41083,210451,352994,202443,26327,40685,481694,24753,34417,25540,26107,35112,30563,183519,32575,208984,26291,179410,31906,134232,-1
6989,2,1,1,2,4,6,8,4,6,3,5,7,5,1,3,4,7,1,3,5,7,9,6,4,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,7,7,7,7,7,10,10,30742,41122,33812,26216,42693,46243,31014,37242,33433,166019,26263,190741,195299,435214,192770,41174,26326,16493,24385,409193,21414,169865,1
6990,2,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,95597,467689,192319,71603,210691,41194,185000,74169,26333,34045,210692,167035,150080,40016,93488,41360,182923,26324,210119,33744,469852,169193,1
6991,1,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,8,6,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,40709,46645,41083,210451,352994,421786,34417,5610,40018,194479,202443,41301,41315,279461,198593,89475,166020,41216,35559,242958,14521,37466,1
6992,1,2,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,31293,26307,149962,38703,280965,31037,186831,25496,40060,95955,38098,115184,359188,30911,30738,215798,41332,39990,357080,37549,354467,22543,-1
6994,2,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,27659,109651,26564,80562,34304,26852,129391,26419,49677,18925,35724,156664,40007,277412,46338,11329,26114,37986,103869,71602,33114,134221,1
6997,2,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,41097,26162,41198,26353,281207,35499,94323,26051,210404,40840,179845,26168,122047,26142,179393,352833,292772,30907,26195,94010,41238,40707,1
6999,2,3,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,31047,148830,40022,51509,26052,46221,39993,37567,154233,46468,39311,95597,467689,192319,71603,210691,185000,26333,74169,170344,230900,210692,-1
7000,0,2,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,26168,122047,26142,179393,173427,26195,26238,292772,94010,297579,40707,27659,109651,26564,80562,210111,190972,26419,215299,26852,435960,35724,-1
7002,0,2,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,25540,26107,35112,30563,183519,32575,26291,179410,145061,172615,31906,50065,210122,157288,26155,150869,33128,210128,40537,67890,210406,18734,-1
7004,1,0,1,2,4,6,8,4,6,3,7,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,115184,359188,30911,30738,215798,41332,214972,357080,354467,37549,22543,40709,46645,93457,41083,352994,40018,26327,5610,179415,194479,202443,1
7006,1,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,3,5,7,6,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,6,11,40714,258873,52265,193866,41103,46755,261313,26221,169217,94307,106292,26335,165583,291642,147351,40657,132809,26199,33446,279178,473851,201939,1
7008,1,3,1,2,4,6,8,2,4,6,8,4,6,1,2,6,8,4,2,4,6,8,6,4,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,41301,279461,199810,89475,198593,360166,166020,26423,351063,37466,41240,41097,26162,26353,187017,41198,94323,35499,179845,145070,210404,26374,-1
7012,3,1,1,2,6,8,4,4,6,3,5,7,5,1,2,6,4,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,167035,26354,210117,41360,93488,38802,182925,169193,182923,26330,26344,40714,258873,193866,52265,248169,348408,46755,261313,169217,94307,106292,1
7013,4,0,1,2,6,8,4,6,5,4,3,7,5,1,2,8,4,6,6,3,7,4,5,5,1,3,3,3,3,6,8,6,8,8,11,1,3,3,3,3,6,8,8,6,8,11,50065,210122,26155,150869,157288,210128,67890,33128,40725,210406,18734,41301,41315,279461,199810,89475,35559,360166,14521,26423,166020,41240,1
7016,2,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,11319,94549,473858,30457,41189,25572,210390,46757,102699,38216,156556,31047,148830,40022,26052,94033,46221,143757,154233,37567,26364,39311,1
7017,1,2,1,2,4,6,8,4,6,3,5,7,5,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,7,7,7,7,7,10,10,41097,26162,41198,26353,187017,94323,35499,179845,210404,145070,26374,190741,195299,435214,192770,41174,21414,16493,26326,409193,210184,169865,-1
7018,0,2,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,26335,165583,291642,147351,244558,94325,292888,201939,33446,26199,112012,25540,26107,30918,30563,183519,32575,26291,179410,147958,31906,134232,-1
7019,2,1,1,2,4,6,8,4,3,5,7,6,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,8,8,8,6,11,1,3,3,3,3,7,7,7,10,10,10,31047,40022,154238,148830,143757,154233,474102,94033,26364,37567,26391,167035,154949,93488,210117,41360,182923,38802,182925,169193,26330,26344,1
7021,5,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,3,5,7,6,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,8,8,8,6,11,78904,303139,277412,46338,11329,26114,103869,33114,71602,46884,134221,26335,165583,41121,147351,40657,292888,279178,290022,26199,132809,112012,1
7022,3,0,1,2,4,6,8,5,4,6,5,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,5,7,7,9,11,11,1,3,3,3,3,6,6,8,8,8,11,25540,26107,35112,30563,242156,279477,26291,179410,147958,31906,134232,25329,210691,71603,192319,467689,46708,26333,74169,40558,170344,210692,1
7023,2,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,2,8,4,6,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,7,7,9,9,11,31293,26307,149962,149583,280965,31037,186831,25496,40060,95955,154280,41097,26162,41198,281207,187017,35499,94323,26051,179845,157859,26374,1
7024,3,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,115184,24493,30911,30738,215798,214972,37549,164684,357080,161420,22543,30742,41122,33812,26216,93332,46243,31014,31314,155623,166019,26263,1
7026,2,0,1,4,6,8,2,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,40714,52265,193866,248169,258873,348408,46755,26221,261313,94307,106292,352860,210122,157288,26155,150869,33128,210128,40725,67890,210406,18734,1
7027,1,0,1,3,4,7,1,3,5,7,9,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,190741,303360,435214,192770,41174,21414,16493,26326,409193,169865,210184,279175,149031,26327,41083,352994,210451,308843,40018,95513,194479,202443,1
7028,0,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,41301,279461,199810,57078,41315,166020,26423,41216,111787,14521,360166,27659,40730,26564,267365,210111,190972,129391,26419,49677,18925,35724,-1
7031,0,2,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,40709,46645,26327,41083,352994,40685,210451,40018,481694,5610,202443,31293,26307,149962,149583,280965,31037,186831,25496,40060,95955,154280,-1
7033,1,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,50065,93485,157288,26155,150869,33128,210128,303089,67890,40537,18734,78904,303139,277412,46338,186805,26114,37986,103869,33114,71602,134221,1
7034,2,0,1,2,4,6,8,3,5,7,3,5,7,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,10,10,27659,109651,267365,26357,34304,190972,26852,352879,215299,33782,35724,190741,303360,435214,192770,26326,41174,195299,24385,409193,21414,169865,1
7036,1,3,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,11319,41189,473858,30457,94549,25572,210390,46757,38216,102699,156556,40714,258873,52265,193866,248169,348408,46755,26221,261313,94307,106292,-1
7038,2,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,26335,165583,41121,291642,40657,147351,20329,26199,33446,279178,201939,41301,279461,199810,57078,198593,166020,26423,41216,111787,14521,41240,1
7039,4,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,30742,46244,33812,26216,42693,46243,31014,31314,155623,166019,196805,40709,149031,26327,41083,352994,40685,210451,5610,40018,202443,24753,1
7040,4,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,26168,122047,26142,179393,173427,41093,154230,26195,94010,26144,40707,26335,165583,41121,291642,40657,279178,292888,20329,26199,33446,201939,1
7041,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,78904,303139,277412,46338,11329,26114,103869,33114,71602,134221,46884,11319,41189,103470,30457,94549,478393,25572,102699,46757,447107,156556,1
7042,3,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,25540,26107,35112,30918,183519,32575,26291,179410,134232,31906,147958,31047,51509,40022,94033,154238,39993,148830,154233,37567,143757,490181,1
7043,1,2,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,31293,26307,149962,149583,280965,31037,186831,25496,40060,95955,154280,27659,109651,26564,267365,34304,190972,26852,26419,18925,35724,49677,-1
7044,2,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,115184,24493,30911,30738,466357,41332,214972,164684,37549,354467,22543,41097,26162,41198,281207,187017,264085,26051,94323,157859,145070,179845,1
7045,5,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,46705,93466,26399,26138,128456,355901,192920,41124,199834,40659,26014,167035,210119,93488,154949,41360,26324,182925,26330,182923,169193,26344,1
7046,3,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,40714,258873,52265,193866,248169,348408,46755,40840,261313,26221,106292,95597,74169,71603,93343,467689,185000,26333,41194,230900,210118,210692,1
7047,1,0,1,3,4,7,1,3,5,7,9,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,190741,303360,435214,195299,41174,26326,279879,24385,409193,210184,169865,50065,93485,26155,157288,150869,33128,210128,303089,67890,40537,18734,1
7051,0,3,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,8,11,25329,467689,46708,93343,35121,185000,26333,38435,74169,230900,196805,26167,210126,46726,26279,128666,352943,277439,46757,319300,289155,210466,-1
7052,0,2,1,2,4,6,8,4,6,2,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,10,10,1,3,3,3,3,6,6,8,8,8,11,156664,26256,277412,46338,46645,491167,26114,71602,41364,46884,134221,41097,26162,41198,26353,145070,35499,94323,179845,26051,46349,26374,-1
7054,2,0,1,2,4,6,8,5,4,6,5,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,7,7,9,11,11,1,3,3,3,3,6,6,8,8,8,11,167035,40730,199810,210117,473852,182923,210119,26324,469852,169193,303334,11319,148830,191788,30457,94549,25572,41189,304856,352887,231199,39139,1
7056,0,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,46705,139635,26138,26399,25525,154233,355901,192920,40659,41124,26014,26168,36394,154230,179393,352833,30907,41093,297579,166019,41238,40707,-1
7057,1,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,263511,258873,52265,79264,41103,46755,261313,26221,169217,94307,211146,11336,445226,240477,41182,40683,41236,441871,46412,208672,103866,277341,1
